gene_id	gene_name	ND0013	ND0323	ND0463	ND0693
ENSG00000240758	AC010655.2	0	0	4.642	0
ENSG00000240759	RPS27P21	0	0	0	0
ENSG00000240760	RPL31P56	0	0	0	0
ENSG00000240761	AC098831.1	0	0	0	0.935
ENSG00000240764	PCDHGC5	0	1.592	0	0
ENSG00000240766	PLCXD2-AS1	0	0	0	0
ENSG00000240767	RN7SL288P	0	1	0	2
ENSG00000240770	C21orf91-OT1	1	1	0	2
ENSG00000240771	ARHGEF25	5	18	2	5.005
ENSG00000240772	RN7SL776P	0	0	0	0
ENSG00000240774	AC126182.1	0	0	0	0
ENSG00000240775	AC021205.1	0	0	0	0
ENSG00000240776	AC079944.1	0	0	1	0
ENSG00000240777	AC025572.1	0	0	0	0
ENSG00000240785	RPL36AP21	0	0	0	0
ENSG00000240787	AC092916.2	0	0	0	0
ENSG00000240790	AC073934.1	0	0	0	1
ENSG00000240791	MTND4LP7	0	0	0	0
ENSG00000240792	AC079910.1	0	0	0	0
ENSG00000240793	UBA52P8	1	1	2	0
ENSG00000240796	MTND2P14	0	0	0	0
ENSG00000240801	AC132217.1	0	0	0	1.549
ENSG00000240803	RN7SL231P	0	0	0	0
ENSG00000240804	NPM1P28	0	0	0	0
ENSG00000240808	AC126389.1	2	2	13.003	2
ENSG00000240809	AC026877.1	12	10.855	4.865	13.979
ENSG00000240813	AC015908.1	0	0	0	0
ENSG00000240821	RPL9P25	0	5	6.001	0
ENSG00000240823	RN7SL23P	5	3	4	1
ENSG00000240824	MTND3P7	0	0	0	0
ENSG00000240827	AC021660.1	0	0	0	0
ENSG00000240828	RPL21P4	0	0	0	0
ENSG00000240837	RN7SL77P	0	0	0	0
ENSG00000240842	AC099328.2	0	0	0	0
ENSG00000240846	RPS15P9	0	0	0	0
ENSG00000240847	RN7SL497P	0	0	0	0
ENSG00000240849	TMEM189	668.678	415.999	766	544
ENSG00000240853	RN7SL328P	2	3	23	2
ENSG00000240854	AC117409.1	0	0	0	1
ENSG00000240857	RDH14	120	62	229	52
ENSG00000240859	AC093627.4	11	38	188	32
ENSG00000240861	AC009153.1	0	0	0	0
ENSG00000240863	RN7SL645P	0	0	0	0
ENSG00000240864	IGKV1-16	99.321	56.363	22.349	62.823
ENSG00000240868	C1QTNF9-AS1	0	0	0	0
ENSG00000240869	RN7SL128P	0	0	0	0
ENSG00000240870	RPL19P14	0	0	0	0
ENSG00000240871	KRTAP4-7	0	14	0	0
ENSG00000240873	RPS29P22	0	0	0	0
ENSG00000240874	AC025271.1	0	0	0	0
ENSG00000240875	LINC00886	19	19	5	12
ENSG00000240877	RN7SL521P	3	5	1	4
ENSG00000240881	AC068472.1	0	0	0	0
ENSG00000240882	AC063952.2	1.01	0	0	0
ENSG00000240888	AC131210.1	0	0	0	0
ENSG00000240889	NDUFB2-AS1	11	9	25	17
ENSG00000240890	AC020633.1	0	1	0	3
ENSG00000240891	PLCXD2	130	131	790	45
ENSG00000240893	LINC02042	0	0	0	0
ENSG00000240895	AC117430.1	0	0	0	0
ENSG00000240898	AC132942.1	0	1.001	5.004	0
ENSG00000240902	APOOP2	0	0	0	0
ENSG00000240905	RN7SL798P	0	0	0	0
ENSG00000240912	AC092896.1	0	0	0	6
ENSG00000240914	RPL15P2	0	0	1.005	0
ENSG00000240915	AC120042.1	0	0	0	0
ENSG00000240919	AC022034.2	0	0	0	0
ENSG00000240922	LSAMP-AS1	0	0	0	0
ENSG00000240925	RPS20P31	0	0	0	0
ENSG00000240927	RN7SL209P	0	0	0	0
ENSG00000240934	AC066616.1	0	2	28	1
ENSG00000240935	PLGLA	0	0	0	0
ENSG00000240936	RN7SL554P	0	0	0	0
ENSG00000240940	RN7SL591P	0	0	0	0
ENSG00000240950	AC021074.1	0	1	1	1
ENSG00000240951	MTCO2P6	0	0	0	0
ENSG00000240954	RPL4P1	4	5	7	3
ENSG00000240959	ST13P14	0	0	0	0
ENSG00000240960	AC082651.2	0	0	0	0
ENSG00000240961	RN7SL415P	0	0	0	0
ENSG00000240963	AL645465.1	0	0	1.003	2
ENSG00000240964	RN7SL751P	0	0	0	0
ENSG00000240966	RN7SL681P	1	0	0	0
ENSG00000240970	RPL23AP64	0	0	1	0
ENSG00000240972	MIF	1672.001	781.999	2188.001	1089
ENSG00000240973	AC093714.1	0	0	0	0
ENSG00000240974	RPS27AP10	0	0	0	0
ENSG00000240975	AC021723.1	0	0	0	0
ENSG00000240977	RN7SL283P	0	0	0	0
ENSG00000240980	AC093904.1	0	0	0	0
ENSG00000240983	AC090311.1	0	0	0	0
ENSG00000240990	HOXA11-AS	0	1	0	0
ENSG00000240991	RPL23AP67	1	0	1	0
ENSG00000240992	RPS23P4	0	0	0	0
ENSG00000240993	RN7SL459P	0	0	0	0
ENSG00000240995	AC069454.1	0	0	0	0
ENSG00000240996	AL157400.4	0	0	0	0
ENSG00000240997	RN7SL183P	0	0	0	0
ENSG00000241002	AC017007.3	0	0	0	0
ENSG00000241003	AC108860.1	0	0	0	0
ENSG00000241007	SEPTIN7P6	1	0	1	0
ENSG00000241008	AC044810.1	0	0	0	0
ENSG00000241011	AC108073.2	0	0	0	0
ENSG00000241014	AC114490.1	60.817	52.676	52.951	58.262
ENSG00000241015	TPM3P9	108.238	123	163.897	60.015
ENSG00000241018	RCC2P5	0	0	0	0
ENSG00000241020	AP000873.1	6.183	0	13.481	0
ENSG00000241022	NIPA2P2	0	0	0	0
ENSG00000241026	AC105910.1	0	0	0	0
ENSG00000241030	RPL29P24	0	0	1	0
ENSG00000241032	RN7SL709P	0	0	0	0
ENSG00000241035	AL161747.1	0	0	0	0
ENSG00000241037	RN7SL335P	0	0	0	0
ENSG00000241042	AL592431.2	0	0	0	0
ENSG00000241045	RPL7P43	0	0	1	0
ENSG00000241048	AC117386.1	0	0	0	0
ENSG00000241052	RPL23AP70	0	0	0	0
ENSG00000241054	AL035454.1	0	0	0	0
ENSG00000241057	AC004951.3	2.985	7.269	3.84	1.642
ENSG00000241058	NSUN6	102	91	139	69
ENSG00000241059	AC008799.2	0	0	0	0
ENSG00000241061	RPL5P1	4.004	0	5.002	0
ENSG00000241064	RN7SL110P	0	0	0	0
ENSG00000241067	RPL17P40	0	0	0	0
ENSG00000241069	AC125388.1	0	0	0	1.455
ENSG00000241073	AC093019.2	0	0	0	0
ENSG00000241074	RN7SL813P	0	0	0	0
ENSG00000241081	RPL22P2	0	1	2.002	0
ENSG00000241082	RN7SL259P	0	0	0	0
ENSG00000241084	AL161785.3	0	2	1	0
ENSG00000241088	RPL17P44	0	0	0	0
ENSG00000241095	CYP51A1P1	0	0	1	1
ENSG00000241097	AP001324.2	0	0	0	2
ENSG00000241098	LINC01994	0	0	0	0
ENSG00000241101	PRICKLE2-AS2	0	0	0	0
ENSG00000241102	AC011005.2	0	0	0	0
ENSG00000241103	AC109925.1	0	0	0	0
ENSG00000241104	CEACAMP10	0	0	0	0
ENSG00000241105	AC022730.1	0	0	0	0
ENSG00000241106	HLA-DOB	624.205	166.05	99.635	127.826
ENSG00000241111	AC092040.1	0	0	0	0
ENSG00000241112	RPL29P14	2	1	15	0
ENSG00000241114	AC008280.2	0	0	0	0
ENSG00000241119	UGT1A9	0	0	0	0
ENSG00000241120	HMGN1P8	1	0	8	1
ENSG00000241123	KRTAP10-5	0	0	0	0
ENSG00000241127	YAE1	24	13	34	8
ENSG00000241128	OR14A2	0	0	0	0
ENSG00000241129	RPL22P19	1	2	1	0
ENSG00000241130	AC012100.1	0	0	0	0
ENSG00000241131	LINC02032	0	0	0	0
ENSG00000241134	BET1P1	3.312	5.34	6.547	2
ENSG00000241135	LINC00881	0	0	0	0
ENSG00000241136	PAICSP6	0	0	0	0
ENSG00000241143	RPL32P9	0	0	0	0
ENSG00000241144	RN7SL728P	0	0	0	0
ENSG00000241146	RPL7P41	0	0	0	0
ENSG00000241149	AC115220.1	0	0	0	0
ENSG00000241151	LINC02066	0	0	0	0
ENSG00000241152	RN7SL720P	0	0	0	0
ENSG00000241155	ARHGAP31-AS1	2	0	1	0
ENSG00000241156	RN7SL582P	0	0	0	0
ENSG00000241157	AC104763.1	8	3	11	5
ENSG00000241158	ADAMTS9-AS1	0	0	0	0
ENSG00000241159	RN7SL160P	0	0	0	0
ENSG00000241162	RN7SL617P	1	0	1	0
ENSG00000241163	LINC00877	110	170.001	160.999	141.999
ENSG00000241168	AC128685.1	0	0	0	1
ENSG00000241169	FO393419.2	0	0	0	0
ENSG00000241170	AP001992.1	7	19	8	37
ENSG00000241172	RN7SL70P	0	0	0	0
ENSG00000241174	RN7SL570P	0	0	0	0
ENSG00000241175	RN7SL494P	2	0	0	0
ENSG00000241179	AC010301.1	0	0	0	0
ENSG00000241180	AL645608.4	0	0	0	0
ENSG00000241183	AC009022.2	0	0	0	0
ENSG00000241185	AC005410.1	1	0	1	1
ENSG00000241186	TDGF1	0	0	0	0
ENSG00000241187	AC008379.1	0	0	0	0
ENSG00000241188	RN7SL165P	0	1	1	1
ENSG00000241198	RN7SL191P	0	0	0	0
ENSG00000241200	ZNF736P7Y	0	0	0	0
ENSG00000241202	ZIC4-AS1	0	0	0	0
ENSG00000241203	HMGN2P26	0	0	0	0
ENSG00000241204	AC022730.2	0	0	0	0
ENSG00000241207	AC245047.8	0	0	0	0
ENSG00000241211	IQCJ-SCHIP1-AS1	0	0	0	0
ENSG00000241213	LINC02024	0	0	0	0
ENSG00000241216	SNAPC5P1	0	0	0	0
ENSG00000241217	RN7SL809P	3	2	5	3
ENSG00000241218	AC063944.2	0	0	0	0
ENSG00000241219	AC078785.2	0	0	0	0
ENSG00000241220	AC078788.1	0	1	1	0
ENSG00000241221	MTND4LP17	0	0	0	0
ENSG00000241223	RN7SL39P	0	0	0	0
ENSG00000241224	C3orf85	0	0	0	0
ENSG00000241225	NMTRS-TGA3-1	0	0	0	0
ENSG00000241226	RN7SL836P	0	0	0	0
ENSG00000241227	RN7SL553P	0	0	0	0
ENSG00000241228	RPL12P31	0	0	0	0
ENSG00000241229	RN7SL443P	0	0	1	0
ENSG00000241230	RN7SL801P	1	0	0	0
ENSG00000241231	AC068308.1	0	0	0	0
ENSG00000241233	KRTAP5-8	0	0	1	0
ENSG00000241241	KRTAP4-16	0	0	0	0
ENSG00000241243	RN7SL629P	1	0	0	0
ENSG00000241244	IGKV1D-16	13.959	8.637	4.731	14.17
ENSG00000241246	RN7SL302P	0	0	0	0
ENSG00000241248	RN7SL727P	0	0	0	0
ENSG00000241250	RPL17P20	0	0	0	0
ENSG00000241251	AC090525.1	0	0	0	0
ENSG00000241255	AL136126.1	1	0	2	0
ENSG00000241257	AC124945.1	0	0	0	0
ENSG00000241258	CRCP	471.611	319	862.799	339
ENSG00000241261	RPL17P19	0	0	0	0
ENSG00000241269	AC093620.1	1	0	1	3
ENSG00000241278	ENPP7P4	0	1	0	0
ENSG00000241280	AC106712.1	1	2	6	2
ENSG00000241281	AC010683.1	0	0	0	0
ENSG00000241282	RPL34P33	0	0	1	0
ENSG00000241286	RPL29P25	0	0	1	0
ENSG00000241288	LINC02614	11	7	5	7
ENSG00000241291	RN7SL791P	0	0	0	0
ENSG00000241293	PPATP1	0	0	0	0
ENSG00000241294	IGKV2-24	70.96	34.94	6	116.837
ENSG00000241295	ZBTB20-AS2	0	0	1	0
ENSG00000241305	ACTG1P13	0	0	0	0
ENSG00000241307	AC104472.2	0	0	0	0
ENSG00000241313	WWTR1-AS1	0	0	0	0
ENSG00000241316	SUCLG2-AS1	11	10	1	8
ENSG00000241317	AL133481.3	0	0	0	0
